Enode B,Région,Site Théorique,N° SI Géo,PTN C ( raccordement),Modèle PTN raccordement,Port PTN C,PTN B (R+1),Modèle PTN R+1,Port PTN B,Shapping PTN (BDO),PkLoss (18/05/18),Delay (18/05/18),BE,AF22,CS1,Coordonnée WGS84 X,Coordonnée WGS84 Y,Unité urbaine (nb habitant),CRZ,Opérateur SFR/BYTEL,Adresse IP,IPSEC,Fournisseur (H/E),"Egress Scheduler Policy (Crozon/No Crozon Ancienne, 7750 5 Level Nouvelle) PTN raccordement","Egress Scheduler Policy (Crozon/No Crozon Ancienne, 7750 5 Level Nouvelle) PTN R+1",Egress perc of rate,Shapping PTN (BDR),Shapping PTN Raccordement (Egress Rate),Shapping PTN R+1 (Egress Rate),Débit Max Radio,Operational Speed PTN Raccordement,Operational Speed PTN R+1,Config Speed PTN Raccordement,Config Speed PTN R+1,Config Duplex PTN Raccordement (Half/Full),Config Duplex PTN R+1 (Half/Full),NEO,MX 1+0,MX 1+1,Somme FH limitant,IPASOLINK 200,IPASOLINK 400,MINI-LINK-TN-2P,"MINI-LINK-
TN-6P","MINI-LINK-CN_510_1+0",MINI-LINK-CN_510_2+0,MINI-LINK-TN_V2,RTN380,RTN380_R2,RTN905_2A,RTN905_1A,RTN905_2A_32E1,RTN905_2E,FRX-3E,Somme FH,KP FH-CAP,KP FH-LH,Commentaires,Etat investiguation 
E19218,IDF,T19218,SI338653,PTN00070,, 3/1/4,PTN00070,, 4/2/12,448000,9.52,,,,,2.32156906222754,48.8487971285776,UU sup 400 Khab,Non,ZTD,,,,,,,,,,436,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,
E19219,IDF,T19219,SI338654,PTN00070,, 7/1/3,PTN00070,, 4/1/19,Default,9.51,17.67,,,,2.33645290736872,48.8529953311857,UU sup 400 Khab,Non,ZTD,,,,,,,,,,208,,,,,,,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,,,,
E19220,IDF,T19220,SI338255,PTN02118,, 1/1/5,PTN02118,, 3/2/3,Default,9.5,,,,,2.34880436545975,48.8503164895529,UU sup 400 Khab,Non,ZTD,,,,,,,,,,452,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,,,,
E19221,IDF,T19221,SI338256,PTN00070,, 7/1/3,PTN00070,, 4/1/19,Default,9.49,17.54,,,,2.35262989323908,48.8466221750008,UU sup 400 Khab,Non,ZTD,,,,,,,,,,208,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,,,,
E19223,IDF,T19223,SI338258,PTN00070,, 7/1/4,PTN00070,, 4/2/1,Default,9.36,,,,,2.39017774997479,48.8391876516413,,Non,,,,,,,,,,,456,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,
E19224,IDF,T19224,SI338655,PTN01957,, 1/1/5,PTN01957,, 1/2/2,92000,9.04,,,,,2.32568324207835,48.8411581631013,UU sup 400 Khab,Non,ZTD,,,,,,,,,,66,,,,,,,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E19225,IDF,T19225,SI338656,PTN00070,, 7/1/2,PTN00070,, 5/2/16,456000,8.98,,,,,2.29091344271047,48.8670337320964,UU sup 400 Khab,Non,ZTD,,,,,,,,,,456,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E19226,IDF,T19226,SI338657,PTN00070,, 7/1/2,PTN00070,, 3/2/17,456000,8.9,,,,,2.29441064044499,48.8715467123364,,Non,,,,,,,,,,,456,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E19227,IDF,T19227,SI338658,PTN00070,, 3/1/5,PTN00070,, 3/2/10,Default,8.87,,,,,2.37490460940349,48.8806076924524,UU sup 400 Khab,Non,ZTD,,,,,,,,,,436,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,
E19228,IDF,T19228,SI338659,PTN00070,, 3/1/5,PTN00070,, 7/2/16,359000,8.8,,,,,2.38205607482814,48.8781786404345,UU sup 400 Khab,Non,ZTD,,,,,,,,,,359,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19229,IDF,T19229,SI338660,0,,0,PTN01936,, 3/1/22,Default,8.78,,,,,2.3896878216415,48.8797932432536,UU sup 400 Khab,Non,ZTD,,,,,NO, ,,,,359,,1G,,1G,,full,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,,,
E19230,IDF,T19230,SI338661,PTN02078,, 1/1/5,PTN02078,, 4/2/16,Default,8.3,,,,,2.39997543619231,48.8800129532267,UU sup 400 Khab,Non,ZTD,,,,,,,,,,406,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,,,,
E19231,IDF,T19231,SI338664,PTN00070,, 3/1/5,PTN00070,, 4/2/17,446000,8.29,,,,,2.39432300687629,48.8820379399813,UU sup 400 Khab,Non,ZTD,,,,,,,,,,275,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,
E19232,IDF,T19232,SI338130,PTN01956,, 1/1/5,PTN01956,, 5/1/21,Default,8.24,,,,,2.36572278604607,48.884232122252,UU sup 400 Khab,Non,ZTD,,,,,,,,,,103,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,,
E19252,IDF,T19252,SI339288,PTN00004,7750, 3/1/3,PTN00004,7750, 1/6/4,Default,8.18,,,,,2.53782672139688,48.7532494311051,UU sup 400 Khab,Non,ZTD,10.21.123.50,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,,,,
E19259,IDF,T19259,SI440866,PTN00021,7750, 6/2/2,PTN00021,7750, 3/2/16,562000,8.04,,,,,2.39611441287782,48.899643064129,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,426,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,,,,
E19263,IDF,T19263,SI338856,PTN00004,7750, 3/1/3,PTN00004,7750, 5/1/21,Default,7.98,,,,,2.40944233888833,48.8778955707986,UU sup 400 Khab,Non,ZTD,10.21.123.78,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,134,1G,1G,1G,1G,full,full,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E19264,IDF,T19264,SI338857,PTN00004,7750, 3/1/3,PTN00004,7750, 3/2/12,Default,7.65,,,,,2.41270543289757,48.8731302524019,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,,,,
E19266,IDF,T19266,SI338859,PTN00004,7750, 3/1/3,PTN00004,7750, 4/2/7,160000,7.56,,,,,2.2956639475996,48.8886050794633,UU sup 400 Khab,Non,ZTD,10.21.124.242,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,160,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19267,IDF,T19267,SI338860,PTN00004,7750, 3/1/3,PTN00004,7750, 3/2/9,Default,7.45,,,,,2.28648286211415,48.8843685207429,UU sup 400 Khab,Non,ZTD,10.21.124.246,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,124,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,,,,
E19281,IDF,T19281,SI545263,PTN01069,7705, 1/2/7,PTN00172,7750, 3/2/9,Default,7.44,,,,,2.71454454693092,48.826432133696,UU sup 400 Khab,Non,ZTD,10.21.77.10,OK,Ericsson,NO,NO_CROZON,100,,396000,,124,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,,,,
E19355,IDF,T19355,SI653897,PTN01188,7705, 1/3/8,PTN00019,7750, 3/2/11,Default,7.37,,,,,2.3629213343064,48.8681723780576,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,1000000,,614,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,
E19423,IDF,T19423,SI665608,PTN00043,7750, 3/1/19,PTN00043,7750, 3/2/9,Default,7.1,,,,,2.22110396328255,48.8863476727217,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,1000,,Default,Default,448,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,,,,
E19426,IDF,T19426,SI776683,PTN00010,7750, 4/2/20,PTN00010,7750, 3/2/18,Default,6.99,,,,,2.28193372597409,48.9078320679422,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,1000000,,225,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,,,,
E19427,IDF,T19427,SI662938,PTN00058,7750, 4/1/13,PTN00058,7750, 1/6/2,Default,6.97,,,,,2.2960705700181,48.9485451910252,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,452,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E19428,IDF,T19428,SI662507,PTN00058,7750, 3/1/5,PTN00058,7750, 3/2/18,Default,6.96,,,,,2.3293328654011,48.9261781876652,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,Default,225,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,,,,
E19429,IDF,T19429,SI665504,PTN00058,7750, 3/1/12,PTN00058,7750, 3/2/18,454000,6.89,,,,,2.33224926045183,48.9480164820059,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,Default,454,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E19430,IDF,T19430,SI658920,PTN00019,7750, 4/2/18,PTN00019,7750, 4/2/3,454000,6.8,,,,,2.36651113454552,48.8806819490366,UU sup 400 Khab,Non,ZTD,10.21.27.130,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,341,1G,1G,1G,1G,full,full,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19431,IDF,T19431,SI660828,PTN02195,7705, 1/1/7,PTN00122,7750, 4/2/3,454000,6.8,,,,,2.46840551667597,48.9184403946911,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,150,,456000,,341,1G,1G,1G,1G,full,full,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,
E19435,IDF,T19435,SI680584,PTN00058,7750, 4/1/18,PTN00058,7750, 1/1/3,Default,6.59,,,,,2.34670022861834,48.9612357265962,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,223,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,,
E19437,IDF,T19437,SI722776,PTN00021,7750, 6/2/12,PTN00021,7750, 3/2/21,Default,6.57,,,,,2.45961355024666,48.9370797278364,,Non,,,,,NO_CROZON,NO_CROZON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,,,,
E19440,IDF,T19440,SI772407,PTN02254,7705, 1/1/2,PTN00123,7750, 4/2/1,Default,6.28,,,,,2.53474933478679,48.9377788242564,,Non,,10.21.89.242,OK,Ericsson,NO,NO_CROZON,100,,Default,,452,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,
E19441,IDF,T19441,SI723868,PTN00123,7750, 3/1/2,PTN00123,7750, 4/2/1,Default,6.27,,,,,2.53026652911743,48.9135212595268,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,798,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
E19442,IDF,T19442,SI667286,PTN00310,7705, 1/4/4,PTN00123,7750, 4/2/1,Default,6.22,,,,,2.48321235852697,48.8839843448686,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,444000,,454,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,
E19444,IDF,T19444,SI723869,,,,,, 4/2/1,Default,6.17,,,,,2.51614663799125,48.856835225027,,Non,,,,,,,,,,,92,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,,
E19445,IDF,T19445,SI667285,PTN00124,7750, 3/2/8,PTN00124,7750, 4/2/1,Default,6.15,,,,,2.48786493643264,48.8625526404429,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,76,1G,1G,1G,1G,full,full,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,,,
E19447,IDF,T19447,SI029340,PTN00124,7750, 4/2/14,PTN00124,7750, 4/1/18,84000,6.13,,,,,2.45846349845888,48.8618576237555,,Non,,10.21.65.90,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,84,1G,1G,1G,1G,full,full,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19448,IDF,T19448,SI664821,PTN00126,7750, 4/2/14,PTN00126,7750, 4/2/1,Default,6.11,,,,,2.49698994212652,48.8173008166634,UU sup 400 Khab,Non,ZTD,10.21.115.98,OK,Ericsson,NO,NO,100,,Default,,448,N/A,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,
E19453,IDF,T19453,SI665923,PTN00126,7750, 3/2/19,PTN00126,7750, 3/2/9,Default,6.02,8.18,,,,2.41996585794946,48.7769823582162,UU sup 400 Khab,Non,ZTD,,,,NO,NO,100,,Default,Default,634,N/A,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,,,,
E19457,IDF,T19457,SI723870,PTN01837,7705, 1/2/8,PTN00180,7705, 4/2/1,Default,6.02,,,,,2.09167331821874,49.0627180701064,UU sup 400 Khab,Non,ZTD,,,,NO,NO, ,,456000,,76,1G,1G,1G,1G,full,full,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,,
E19458,IDF,T19458,SI665055,PTN00630,7750, 3/2/7,PTN00630,7750, 3/2/9,Default,6,8.33,,,,2.07700338366496,49.0161387973803,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,,,,
E19459,IDF,T19459,SI658210,PTN00180,7705, 1/7/3,PTN00180,7705, 3/2/9,Default,6,8.14,,,,2.03070363353886,49.0415589369566,UU sup 400 Khab,Non,ZTD,,,,NO,NO, ,,456000,,634,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,,,,
E19460,IDF,T19460,SI683095,PTN00051,7750, 3/2/9,PTN00051,7750, 4/2/3,68000,5.98,,,,,2.2109146763215,48.6862842805073,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,68,1G,1G,1G,1G,full,full,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19464,IDF,T19464,SI660889,PTN00126,7750, 3/2/18,PTN00126,7750, 3/2/9,Default,5.98,8.35,,,,2.4111282480225,48.8188707815904,UU sup 400 Khab,Non,ZTD,,,,NO,NO,100,,Default,Default,456,N/A,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,,,,
E19466,IDF,T19466,SI722203,PTN00002,7750, 4/2/10,PTN00002,7750, 1/3/7,Default,5.87,,,,,2.37944773042811,48.8518210013279,,Non,,,,,NO_CROZON,NO_CROZON,100,,Default,,1024,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,
E19468,IDF,T19468,SI665161,PTN00018,7750, 3/2/15,PTN00018,7750, 6/1/11,Default,5.83,,,,,2.35854177400811,48.8518340370752,UU sup 400 Khab,Non,ZTD,10.21.85.2,OK,Ericsson,NO,NO,100,,Default,,359,1G,1G,1G,1G,full,full,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,,,
E19469,IDF,T19469,SI677630,PTN00018,7750, 4/2/19,PTN00018,7750, 3/2/21,456000,5.78,,,,,2.39053018562902,48.8641817987731,,Non,,,,,NO,NO,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E19470,IDF,T19470,SI665162,PTN00124,7750, 3/1/20,PTN00124,7750, 3/1/20,Default,5.76,,,,,2.42958038790917,48.8779535635588,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,Default,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,,,,
E19477,IDF,T19477,SI737166,PTN01037,7705, 1/2/8,PTN00002,7750, 7/2/20,Default,5.75,,,,,2.24443818720661,48.8191476770592,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,1000000,,347,1G,1G,1G,1G,full,full,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19480,IDF,T19480,SI661889,PTN00048,7750, 3/1/19,PTN00048,7750, 4/2/17,1000000,5.7,,,,,2.35383339144522,48.7612172323252,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,Default,426,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E19481,IDF,T19481,SI665141,PTN00048,7750, 4/2/17,PTN00048,7750, 3/2/1,38000,5.7,,,,,2.36462916938582,48.7461725409637,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,Default,38,1G,1G,1G,1G,full,full,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19482,IDF,T19482,SI665871,PTN00373,7705, 1/2/8,PTN00187,7750, 1/1/4,Default,5.59,,,,,2.43334534710341,48.7521577099072,UU sup 400 Khab,Non,ZTD,10.21.20.194,OK,Ericsson,NO,NO_CROZON,100,,444000,,257,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,
E19483,IDF,T19483,SI683022,PTN01327,7705, 1/3/8,PTN00187,7750, 3/2/17,87000,5.34,,,,,2.43613886925446,48.7304753246802,,Non,,,,,NO,NO_CROZON,100,,452000,,68,1G,1G,1G,1G,full,full,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,
E19486,IDF,T19486,SI732210,PTN00004,7750, 3/1/3,PTN00004,7750, 4/2/3,68000,5.22,,,,,2.35171010700441,48.6735639495272,UU sup 400 Khab,Non,ZTD,10.21.126.162,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,68,1G,1G,1G,1G,full,full,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E19489,IDF,T19489,SI665049,PTN00003,7750, 4/1/19,PTN00003,7750, 3/2/8,,5.1,,,,,2.30035402842613,48.7832073494972,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,406,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19492,IDF,T19492,SI810687,PTN00046,7750, 4/2/14,PTN00046,7750, 1/3/7,Default,4.95,,,,,2.20800631947619,48.7803398542355,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,426,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E19494,IDF,T19494,SI665148,PTN00062,7750, 4/2/13,PTN00062,7750, 3/1/20,400000,4.89,,,,,2.23302107229682,48.8319906675303,UU sup 400 Khab,Non,ZTD,10.21.101.234,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,400,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19519,IDF,T19519,SI550174,PTN00004,7750, 3/1/3,PTN00004,7750, 4/2/1,Default,4.79,,,,,2.26542760658961,48.885669838021,UU sup 400 Khab,Non,ZTD,10.21.125.58,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,436,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,,,,
E19816,IDF,T11816,SI032959,PTN01143,7705, 1/3/7,PTN00003,7750, 4/1/23,Default,4.78,,,,,2.26363001454912,48.8176421597117,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,406000,Default,396,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,,,,
E19879,IDF,T19879,SI722720,PTN00008,7750, 4/1/3,PTN00008,7750, 4/2/20,414000,4.78,,,,,2.26764616612421,48.8852223293806,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,Default,26,1G,1G,1G,1G,full,full,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E19902,IDF,T19902,SI678011,PTN01834,7705, 1/3/6,PTN00001,7750, 1/1/13,,4.69,9.34,,,,2.25352034540215,48.84168652968,UU sup 400 Khab,Non,ZTD,,,,NO,NO,100,,Default,,444,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E19903,IDF,T19903,SI629161,PTN00017,7750, 3/2/16,PTN00017,7750, 4/2/10,Default,4.37,,,,,2.29734085167676,48.8700288616394,UU sup 400 Khab,Non,ZTD,10.21.96.186,OK,Ericsson,NO_CROZON,NO_CROZON,100,,,Default,442,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,,,,
E19909,IDF,T19909,SI340464,PTN01619,, 1/1/5,PTN00070,, 3/1/21,Default,4.32,,,,,2.30149360039351,48.7547345992962,UU sup 400 Khab,Non,ZTD,,,,NO,,,,Default,,586,1G,,1G,,full,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,,,,
E19911,CTA,T19911,SI016806,PTN01447,7750, 3/2/20,PTN01447,7750, 3/2/9,Default,4.3,,,,,4.09591100071563,47.6500478944343,"Commune <= 0,5 Khab",Oui,CRZ BYT,10.20.247.34,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,365,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,,,,
E19914,IDF,T19914,SI548548,PTN01188,7705, 1/2/8,PTN00019,7750, 5/2/8,Default,4.22,,,,,2.35433570868846,48.8578473524515,UU sup 400 Khab,Non,ZTD,,,,NO,NO_CROZON,100,,396000,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,
E19916,CTA,T19916,SI017964,PTN01835,7705, 1/2/8,PTN01455,7750, 5/2/8,Default,4.22,,,,,3.23013687916564,48.329924641536,Commune sup 1 Khab,Oui,CRZ BYT,10.20.244.194,OK,Ericsson,NO,CROZON_LIMIT_ON,100,,196000,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,,,,
E19920,CTA,T19920,SI150541,PTN01803,7705, 1/4/3,PTN01455,7750, 4/1/2,456000,4.21,,,,,3.24516316920481,48.0297789442349,"Commune <= 0,5 Khab",Oui,CRZ BYT,10.20.235.250,OK,Ericsson,NO,CROZON_LIMIT_ON,100,,369000,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E19922,IDF,T19922,SI340909,PTN00048,7750, 3/2/4,PTN00048,7750, 3/2/16,1000000,4.21,,,,,2.41189591106768,48.7461686924069,UU sup 400 Khab,Non,ZTD,10.21.40.186,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,448,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
E19934,CTA,T19934,SI335119,PTN01767,7705, 1/4/4,PTN01448,7750, 3/2/9,Default,4.21,,,,,3.54179252420871,47.8066575746973,UU sup 10 Khab,Oui,CRZ BYT,10.20.236.234,OK,Ericsson,NO,CROZON_LIMIT_ON,100,,1000000,,365,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,,,,
E19935,CTA,T19935,SI334029,PTN01455,7750, 3/2/20,PTN01455,7750, 4/2/1,Default,4.06,,,,,3.35095262523017,48.2275626595949,UU sup 10 Khab,Oui,CRZ BYT,10.20.244.250,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,452,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,,,,
E19946,IDF,T19946,SI722187,PTN00123,7750, 3/2/15,PTN00123,7750,0,Default,4.06,18.82,,,,2.51698210942226,48.9135935210689,,Non,,,,,NO_CROZON,NO_CROZON,100,,Default,,396,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19947,IDF,T19947,SI678466,PTN00004,7750, 3/1/3,PTN00004,7750, 4/2/21,369000,4.06,,,,,2.05497481322271,48.8102498545647,,Non,,,,,NO_CROZON,NO_CROZON,100,,Default,,365,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19951,IDF,T19951,SI729345,PTN00373,7705, 1/3/8,PTN00187,7750, 4/2/21,369000,4.05,,,,,2.45432058938565,48.7136953276551,,Non,,,,,NO,NO_CROZON,100,,369000,,365,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19965,IDF,T19965,SI659860,PTN00004,7750, 3/1/3,PTN00004,7750,0,Default,4.05,19.17,,,,2.20595984245023,48.9013198582027,UU sup 400 Khab,Non,ZTD,10.21.124.162,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,84,1G,1G,1G,1G,full,full,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E19972,CTA,T19972,SI338074,PTN01455,7750, 3/2/16,PTN01455,7750, 7/1/3,Default,3.94,,,,,3.4103390699653,48.1392229614391,"Commune <= 0,5 Khab",Oui,CRZ BYT,10.20.182.10,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
